BunruiNo	LemmaID
23391	22436
23630	22436
23823	22436
25152	22436
25155	22436
11633	43496
11635	43496
15506	43496
12390	171439
33013	305784
23332	321646
23332	321646
12340	22445
23470	22426
12590	185625
33013	217750
12030	324934
12030	58681
33410	26079
23410	26084
12590	324931
14160	22465
23065	22310
23132	22310
23520	22310
23065	213403
23065	154578
11730	58701
14700	230622
11730	22469
14200	22469
12390	198386
14551	22466
11553	260966
21513	253285
14720	284566
21513	268279
23823	22479
21721	238852
15601	290282
21532	58739
21532	22483
14460	207622
13543	293335
11700	308360
21513	22491
14200	58754
12411	264906
13122	211372
21560	256940
14210	259014
21541	22498
23331	22498
23332	22498
23630	22498
23770	22498
12590	22502
21513	236338
33068	22518
35010	22518
23063	22514
13061	285369
21520	245018
21520	90699
23065	265487
21520	272353
21520	225709
21520	22521
23065	22521
23067	22521
14450	22522
12390	22526
12590	298852
14700	268590
12590	300349
25152	293843
12590	294672
15603	58783
23062	309988
14710	287290
13360	22532
12030	58788
13360	173864
21513	58789
21525	58789
12590	22533
13020	250826
13050	250826
15240	22536
11210	313505
15151	44836
15250	183479
23392	321448
15503	321429
15240	309290
15240	321801
15130	305429
12020	22563
15501	22564
11101	22566
11112	22566
15410	22566
12390	74873
13040	98039
11600	22573
13421	58838
33011	22574
33790	22574
23011	22576
13011	22575
23011	206850
23011	22576
23011	22576
13021	22578
33030	286168
23021	284614
23021	320958
12210	217652
23021	292948
23021	22580
23047	22580
13021	244941
33021	22581
33790	22581
11700	246467
12210	224502
12590	22586
13084	258537
13683	258537
23084	253903
23683	253903
23084	58846
23133	58846
23683	58846
23392	58848
21522	58849
14700	22582
13520	321751
13520	327612
23380	22754
23683	22754
31346	191873
33420	191873
12590	85036
23380	186486
23500	186486
23770	308019
21513	186486
14600	313566
11612	22599
14251	56251
13371	22600
13010	253731
14210	58865
12340	257939
11800	102523
13333	287906
21302	22607
23333	22607
31612	22605
12340	316346
11700	284327
13333	58881
12340	22610
14270	58883
13333	309983
13371	321028
23371	288513
12390	21946
23580	59163
13333	239700
21504	21979
23040	21979
23421	21979
23331	22630
23331	292956
23770	22616
15605	58889
21513	21982
23013	21982
14410	321018
15111	288219
33410	293101
23021	26084
14410	257217
23683	22619
23002	285732
23683	22619
11910	22622
31332	21975
33421	21975
35600	21975
14201	42767
15111	22637
15606	22637
13000	22640
12590	22635
12590	177446
14420	58954
15403	297048
14280	167253
15401	167253
14280	58960
14210	316565
14170	58961
14541	227113
14513	182175
14280	220227
31230	58969
31612	58969
31230	58969
31612	58969
15401	189975
11345	229843
13000	22653
13421	22653
12590	22654
14460	231610
14251	248991
31230	22656
31611	22656
14460	58976
12590	22658
13210	137344
12590	275110
15401	74941
15603	186444
14270	312993
14410	249217
12390	187285
14710	324964
14541	58984
15401	58984
23770	213071
23630	22642
23770	22642
12390	206136
11652	244997
14550	244997
14170	324330
15401	310914
15130	234530
13360	233713
14220	285278
15403	165287
13701	180647
12417	317781
31600	58993
12390	165971
21580	234794
23040	234794
12301	22677
12590	158054
21523	310067
21570	310067
12590	324600
21580	22696
23112	136662
23360	59014
23770	59014
12590	257877
13360	59008
13770	59008
15240	59008
23392	321923
11113	22686
13750	22686
12390	74973
11040	22691
13300	22691
11040	170475
13300	170475
23065	22692
12390	74985
12390	144666
12390	307521
12390	234102
12390	97456
12390	74990
12390	295723
12390	181848
12390	261707
12390	180388
12390	167850
23013	22695
23067	22695
25721	22695
21240	22699
14240	22700
15603	22700
21523	316621
12413	300394
12030	59373
14410	335017
31346	22702
33420	22702
23040	21979
21131	21978
21503	21978
21571	21978
33003	87074
33421	87074
13062	212778
23062	292899
23062	59375
11110	22708
11302	22708
11611	22708
13122	22708
13122	285045
31400	316352
13311	23260
12390	317492
12120	59386
12120	243467
13103	59387
23410	185582
21513	22744
21540	22744
21513	292893
21540	292893
21342	22733
21931	22733
23013	22733
14440	59400
15130	249330
12590	319625
12390	23271
15250	267951
12010	196686
23333	59408
14460	325770
14460	208119
21562	270547
12010	99283
23050	316254
31800	179352
21570	201486
21570	22753
23042	22753
12040	59177
12430	230567
12040	59177
15240	319860
12390	22762
12390	75022
14450	54699
13131	23285
13131	23299
12590	22805
14110	22816
13392	225108
13331	23320
11345	22834
15701	22830
11741	23322
12411	75038
12720	75038
23230	59519
23131	59520
14450	98073
12440	23351
12590	197887
12390	22871
12590	22870
11912	59603
15030	299070
13061	59621
13200	250974
12440	98058
15402	195443
15607	23388
11700	23384
11720	23384
15230	23384
13060	93985
15602	59625
15607	59625
11741	23744
14560	259619
11612	62108
12590	326208
15410	258602
15410	324787
12590	184435
12390	289600
11584	285726
12390	236470
13530	285721
11642	23432
31110	23426
31130	23426
31600	23426
31911	23426
12390	289262
12390	23433
21560	23437
21560	23436
21600	23436
23020	23436
21560	23436
21600	23436
23020	23436
12390	140785
11780	284653
12390	75104
21340	23452
23066	23452
12390	141250
11584	284591
12390	75112
12390	141215
15402	59664
31110	284817
31911	284817
12390	75118
12390	268473
11112	23443
11400	23443
13040	23443
15603	59666
13040	217350
14650	318827
31400	23445
13320	59681
14440	59685
31110	17780
13160	56328
13600	59690
15230	23505
11110	59694
13310	59694
13530	59694
23530	23461
23530	23463
21571	23462
14150	17805
12590	85056
11100	59702
15400	59702
11100	231749
15400	231749
15500	23478
12590	23483
11525	23489
15501	289605
12590	326655
14150	319145
15270	23500
15501	59717
12330	56357
15230	23505
13060	23512
12050	23515
12418	23515
12030	195116
12600	17827
12030	17903
12540	273756
12590	23518
11660	23521
14460	285427
12410	290820
11623	103725
13041	23533
15140	17857
12440	308314
11535	284432
14201	208061
11913	61722
12590	85063
45000	213173
11960	61733
31341	61733
31913	23554
12120	23553
12411	293345
12150	23556
12120	264841
12120	23559
12590	23560
12320	141048
12130	284649
12100	181541
12411	54423
11621	61789
15502	49952
12590	187903
12130	285586
12390	23594
12590	23601
12340	317443
31660	23399
31912	23399
11911	61836
14570	68446
14660	325604
12030	201612
11700	23617
14710	23617
15601	61858
13630	68761
11130	56799
13067	56799
13210	62138
12410	258532
13430	239560
12411	292660
11623	103756
11623	103749
11623	313390
13230	238085
14201	324684
11623	103745
11112	144038
12450	257798
14370	62170
15020	62170
12130	62169
11503	24977
12330	50040
15601	24039
15701	24042
14450	152910
15701	62205
14510	259724
11623	103757
12130	24076
11633	61547
11623	103753
12430	24098
13800	260709
15700	24110
13093	24114
14410	260710
11635	62279
12411	98257
13520	52899
11911	55709
11623	103755
13360	140908
13360	23650
12130	42785
23332	61902
12130	61910
13332	23662
13154	172893
13391	23656
12130	61914
14560	259619
11620	61994
11670	61995
13046	69314
13021	98195
13541	23778
12110	62018
13612	69319
11721	62023
12418	62023
31332	62023
13333	317032
12630	292340
12420	23836
11631	23835
13522	99393
12440	23829
13141	23830
12420	285324
13021	62054
12410	69574
14570	180635
11623	69587
14410	23871
13620	69500
15200	62065
11652	23866
12301	18231
13630	18232
14430	190239
13682	300971
15721	69635
14420	62106
15702	23899
12301	173870
12040	317531
11621	62292
11635	137138
13020	23955
12400	69543
12440	69549
11931	24037
14500	24096
13140	98262
13682	62360
12450	62309
13155	62310
12600	57483
13140	98264
13063	24155
13670	62329
13132	299072
13740	302476
13682	62360
11960	180910
13701	307600
21250	24224
21552	24224
23123	24224
11552	288485
11910	24234
15112	24234
15112	46106
21552	260627
21540	90132
21552	90131
11611	288486
35060	294415
21552	322245
21513	63437
21552	259084
13670	306041
14720	63445
21552	63454
15112	257141
21532	24237
15112	98269
21552	246540
21552	90130
11623	103726
21552	305884
21552	24240
23000	24240
23123	24240
11720	18768
11830	18768
12620	18768
12640	18768
14420	18768
12010	43778
14370	168490
15401	168490
15112	58093
15410	240183
15112	226904
13650	24261
12030	43369
23141	63571
12590	85078
14120	289608
35030	63608
12640	56010
11541	24302
21210	25728
21531	25728
12590	24324
14720	63653
13102	63691
14420	224135
14511	256407
21524	326879
11525	24344
13680	24344
11525	24344
13680	24344
13360	24348
13580	24361
11633	24352
11633	24352
21513	90190
23391	24627
14420	63693
14420	304549
11611	24358
11650	24358
13360	63703
13682	292544
14420	63693
13613	140606
13613	140606
13360	63704
14600	231698
13421	24379
13102	299067
23062	24416
13421	63783
11911	63789
14700	24446
15401	63795
14152	63790
23430	169604
23630	169604
15240	317227
15240	317227
12400	63828
12411	63828
12430	63828
12710	63828
11101	219368
12411	219368
23620	24464
12411	294038
13311	287522
13360	238699
21551	63832
14440	289712
23630	24459
13064	24591
12411	261257
23430	24471
23630	24471
23392	63835
23392	301144
21572	190658
23392	24474
14400	291743
23003	334521
21541	24476
23003	24478
11504	63879
12440	63879
11631	24485
15210	24485
11631	24485
15210	24485
11650	24527
11250	24484
13720	270704
15401	63877
14520	150221
23823	24490
21561	90763
23390	258679
21570	298434
21531	203914
21532	92601
21540	24497
23003	208189
11800	63909
15010	63909
14560	299819
14110	285583
33680	285718
15402	63925
21572	90284
15605	63926
12390	75502
11631	63929
25702	90282
21211	89332
15020	326597
21532	90190
21532	24627
21513	90279
11612	24513
12130	285660
12301	285660
31504	285660
12440	331239
31332	206676
21524	191042
31332	219870
11612	296468
21573	270198
12390	317156
15010	287991
14710	317088
11600	24522
15210	24522
11642	202229
15210	292520
13091	64000
23532	292658
15401	313594
11710	64009
13020	286299
14551	186421
11635	54529
15010	54529
21504	24566
21560	24566
21504	24565
21560	24565
23123	24590
21541	271219
21541	24586
21250	24526
21584	24526
21110	24585
21332	24585
21525	24585
21560	24585
23102	24585
23332	24585
23630	24585
25161	24585
21110	24538
21211	24538
21332	24538
21521	24538
21525	24538
21560	24538
23003	24538
23630	24538
25721	24538
21110	24534
21211	24534
21332	24534
21521	24534
21525	24534
21560	24534
23003	24534
23630	24534
25721	24534
21532	271219
21562	24535
23390	24535
23393	24535
23823	24535
23842	24535
21562	24539
23390	24539
23393	24539
23823	24539
23842	24539
14470	24543
12590	99325
21250	24545
21503	24545
21584	24545
31920	24547
12590	321337
12590	24549
11600	24522
21570	321602
12590	291954
11840	323017
15605	231599
12710	274822
11635	54529
15010	54529
15210	197432
23332	265737
23801	180009
23801	239634
14570	234041
23822	322418
23850	241487
23860	24554
13071	59746
14000	59746
21513	200000
23850	59750
23801	59752
23822	216329
23822	228634
14710	214052
23200	24562
23422	24562
23810	24562
23842	24562
23860	24562
14280	220070
14470	24543
15401	59757
13140	59758
13230	306002
23102	24575
14541	105205
23123	191469
14270	325741
14170	98293
11633	59839
11633	294317
14470	56537
14710	59840
15151	179381
14710	202709
12590	24593
15401	24602
12590	322040
13050	56655
33310	24608
33410	24608
33421	24608
23123	24607
23640	24607
23770	24607
15710	169984
14540	42753
14710	24614
15111	24614
15230	24614
13360	238733
15111	59862
12390	136702
14420	289610
11633	257483
11630	178689
11630	196440
11630	258038
11630	257485
11630	257486
11633	257492
11630	257508
11633	257508
11630	219822
11630	258027
15402	264040
12390	103545
12390	75698
12590	234663
14420	234663
12390	24621
14440	257237
23123	287203
14150	59882
15721	280528
12590	176690
11504	24644
12590	24645
12390	207078
21504	24649
23100	24649
21504	24648
21504	24648
21504	24648
15020	24637
15410	316506
13360	59927
23041	24636
23360	24636
13230	249793
23230	221287
33041	24638
33710	59943
21581	59944
21581	59944
14560	59946
14720	24640
14514	24639
12410	213882
21210	59947
13122	251313
14030	237262
14310	194380
21600	59952
23070	59952
21563	87312
23041	87312
21210	87312
21535	87312
23100	201810
33420	285454
15010	288038
15401	59954
14210	24650
13123	24654
13123	321813
31510	59990
14010	59989
31660	59992
21550	173558
23040	24663
23320	24663
23360	24663
23040	24661
23320	24661
23360	24661
13320	24658
13360	24658
13320	24657
13360	24657
11635	170578
11670	170578
11131	24669
14160	24669
21560	24677
15504	181871
33020	284970
14160	167367
23040	285432
11600	24683
12390	258034
12390	75878
12390	75888
31600	24688
12390	24689
12390	75901
12390	24690
12390	140515
12390	75908
12390	259212
12390	75913
12390	24695
12390	292596
12590	24697
15606	24696
12590	216453
25701	60003
12590	321184
23730	24701
12590	270124
14340	273897
15607	60010
15401	24703
15502	196430
15603	24707
15410	60026
15502	24709
12420	61505
25600	42813
21572	24715
21302	60036
14551	24718
31940	260654
23100	24721
33002	285175
21572	24725
23002	24725
15111	321151
33012	285825
14700	24726
14511	24728
12630	232279
15402	60050
12411	24733
14430	24733
11830	205759
13333	285313
14430	286067
25701	56896
25701	60057
12590	24737
12110	24736
11651	60060
11742	60060
14240	60060
15030	60066
11700	325314
13020	275213
13333	227463
13100	285385
15603	60084
13114	284335
23392	60095
11742	208188
14460	60096
12590	292116
15401	325784
13392	60102
13230	60105
23392	71570
33068	43442
15401	321774
14410	312864
13392	291080
23392	291110
11742	60114
21341	24744
13520	321976
11331	24745
13013	24745
13440	24745
13682	24745
15401	316225
21532	257282
23392	257092
33422	24759
21525	24777
21541	24763
21580	24763
23392	24762
14201	60139
11780	24768
14560	24767
15606	24767
31915	24775
11580	24778
12390	43647
21580	90182
21580	24779
15010	24780
13360	24781
43100	306124
25010	257376
31345	60328
15130	24786
31921	24786
15402	60330
15130	295255
35130	185589
15130	60336
15240	325312
23040	24792
31400	24791
31920	24791
33420	24791
14551	331969
13650	250964
21583	287544
11780	24799
15601	24799
11850	324038
12200	324038
14160	324038
11850	214814
12200	214814
14160	214814
33014	24800
33020	24800
13030	60357
15601	60360
33040	60362
13392	216783
21573	186135
21573	24802
21525	24804
21573	24804
14260	308287
21524	90668
21524	24803
12390	24805
15130	60380
13811	24807
21540	24809
21540	24811
14450	60420
14410	180944
14660	24816
14160	61487
23811	24819
15502	24821
12590	85105
21525	24859
21573	24859
13360	236265
12590	24826
15502	61489
12590	85107
14550	61490
14550	312045
15020	286909
15410	286909
14514	317018
14511	61497
11540	172360
21525	24852
31600	24853
33003	24853
33014	24853
31500	24855
33000	24855
33030	24855
33680	24855
13030	293814
14152	24444
11730	24877
12440	24877
13081	24877
13151	24877
13421	24877
14152	24877
15603	24877
15720	24877
15603	24881
13001	24882
13470	310244
11310	24926
14410	308327
12320	24929
14360	61525
13600	139330
13310	307175
12390	24943
13030	231656
12440	61540
14700	156871
14700	61561
31400	25017
11310	61565
14700	299945
12040	61551
12540	61572
15111	25607
33680	25036
12320	61522
13410	61521
11000	18478
12530	158487
13370	23946
13021	62129
12100	62133
13230	163522
11527	263232
11931	23968
13080	62149
13422	62150
11526	145126
11525	96043
13230	24010
15030	24010
14511	24011
14540	321343
23360	213148
23682	213148
23683	213148
23842	213148
23860	213148
11635	62196
15130	62187
12710	42799
12200	62231
14500	24072
14551	24072
13360	200360
13370	258111
13360	24090
13360	24090
11635	62257
13842	24104
14710	178953
13050	24133
15130	98261
13683	24134
13422	182703
11521	23965
11521	23965
12340	61604
12410	61604
14540	25070
12200	25074
12340	61625
21210	286790
14650	61679
12590	326972
12590	320878
12390	316552
15702	292892
14252	25140
13392	25141
12440	25643
12390	76287
13013	61701
12740	61705
13841	228217
13081	25153
12390	25219
13370	270191
11310	25193
13421	25193
14201	25221
12120	61802
12120	239473
12418	61804
13421	61811
13050	61812
11660	190407
14513	58978
33430	199971
13392	25247
23102	101215
13155	98229
12440	25252
11100	25255
13392	59820
11780	25264
12630	25265
25010	25277
12630	235395
12590	289697
12590	330545
14720	330545
15154	25283
25010	59883
25140	259373
25010	321070
25010	25290
14430	248066
14550	61598
15200	25333
11710	25337
13135	25337
14410	241792
13310	59903
11623	103559
12600	25349
12320	25747
13240	45870
15154	25365
13210	25751
11623	103562
12030	25373
15010	59973
15154	25365
11623	103552
13680	271749
13421	59977
12320	59983
12540	313106
14440	25413
11741	60025
12330	60029
13311	60029
14430	60029
14560	325647
11623	103563
13045	60043
12030	25417
21500	25422
23700	60039
15200	60051
11330	25424
12030	325833
12130	60077
12030	50415
15200	25437
12530	60007
11623	87709
12030	293402
11623	103560
13150	25455
31911	217947
12030	60131
12030	60132
14700	206834
13682	60144
11623	25469
11623	103558
11623	103556
15140	25475
12030	60162
15501	60163
13310	25489
15220	25496
12710	60169
11623	96032
11623	103569
12320	25462
12540	25744
31010	25827
15030	316889
11770	225666
11830	25830
14460	25830
15260	25830
11700	26945
14600	293555
14150	270188
12390	201382
12390	201382
12390	25855
12390	25855
12430	200463
13067	104124
11130	26971
11040	44414
14252	44414
12300	60198
11511	27171
15260	196538
12030	100875
15260	98857
12200	60262
12130	25946
12130	25947
12660	184187
12550	27047
13410	25971
11730	25980
14580	181573
13810	307579
11634	26009
12630	26012
12390	76965
12050	60324
14650	27070
13543	60355
13330	270364
13333	27073
11130	26007
13532	27083
13580	26029
11526	26042
13551	180214
12390	323780
12390	198407
13003	270063
14600	26058
12630	272162
21531	89066
35030	302100
12390	186937
11730	26091
12050	139155
12050	139156
11630	27144
11730	26131
12140	27156
11730	26135
14420	295588
13067	26170
14440	26173
13600	104098
12200	27181
15240	144816
14600	181064
12390	26179
12390	257898
11331	26221
13135	26221
13440	26221
13470	26221
31010	26216
12590	85145
15010	322850
15503	26217
12390	77079
23062	26225
23132	26225
23135	26225
23682	26225
13135	26224
13682	26224
13811	321717
14551	289595
13331	60578
11600	26231
11611	26231
11623	26231
11635	26231
11600	26231
11611	26231
11623	26231
11635	26231
13031	60577
12390	228528
23136	172483
23136	189265
23334	255625
12390	77108
12390	201053
31600	309635
21513	276592
11624	306950
12390	198381
12710	287758
11612	26239
31612	26239
11600	277164
12390	26240
12390	203792
31600	313427
15401	60608
12390	142389
12390	77123
23851	190283
12390	153054
23680	185041
23300	26247
23300	256068
12411	292448
13150	27199
12390	104114
11300	60603
11623	60603
12390	183160
21552	26360
23013	26360
23630	26360
25160	26360
21552	26266
23062	26266
23050	26350
23851	26350
23470	26363
23136	26267
13470	26262
13046	71044
13430	71044
13650	71044
13721	71044
14360	27201
25160	26359
25160	26264
25160	26264
12210	26270
13680	26270
13430	60798
13150	27199
12410	60624
15020	60627
13150	60638
13600	60649
12418	270372
12390	77162
13047	26321
13047	297527
11830	141029
15505	311068
31660	168524
12330	259215
15505	60675
14400	311774
15606	60685
11700	27251
14270	26364
12590	250948
14020	308994
13000	274554
14270	287371
11621	26369
15402	26369
33020	289900
15240	309857
15410	26371
15410	319622
14270	321957
14400	312402
14700	312402
15010	60717
11621	60718
12600	60718
11000	26373
11690	26373
11700	26373
11000	26373
11690	26373
11700	26373
11000	26373
11690	26373
11700	26373
15402	60719
11330	60722
11700	26377
12000	26377
12590	26378
11553	248225
11770	26383
31400	26389
31660	26389
31800	26389
31913	26389
33421	26389
12040	60730
12220	60730
12411	60730
11622	26386
11630	26386
15701	26386
12390	77317
12390	77322
14440	60741
11600	26401
11600	26407
12390	270096
12390	77356
11612	60747
12390	26411
12390	77380
12390	77383
13360	284495
12390	77415
12390	26428
11622	276447
12050	26433
13371	220311
12600	148784
11521	191779
11503	220303
21503	26453
21532	26436
12120	23559
21503	225717
25702	225717
11652	26459
21532	26442
21553	26442
23393	26442
25130	26442
11911	264393
13150	27199
14500	60796
31010	26503
35030	325869
31612	293937
14270	327084
21526	26515
23067	26515
21342	26508
23084	26508
21342	243464
11200	325817
21240	26516
21503	26516
23333	26516
15155	325007
21240	26518
21503	26518
23062	26518
21240	238944
35030	186413
13002	294754
15030	163870
25030	26521
25030	291094
11730	27304
23100	26523
21342	258753
14161	321683
12590	26525
15155	322753
11780	26526
12540	289649
12430	302673
12411	60828
12418	60828
31010	27317
12110	26536
12330	26536
14410	26536
11521	287817
25152	315061
23003	327148
25702	327148
31910	321555
13823	259993
21513	58789
12440	252485
12710	151231
12710	295143
12710	236350
13320	60830
14210	289551
12390	103772
12390	60840
12590	26538
15501	60837
21552	87359
21522	26541
12590	85167
14460	60847
14460	223323
12540	60850
15502	26919
21540	26546
21522	60854
21531	90870
21532	91207
21210	257115
21521	90742
21540	173583
21540	26552
21560	87852
23132	87857
21522	91208
21522	321142
23520	89192
14410	180978
21521	26555
21540	92830
21521	71590
21521	26560
21560	26563
23132	25842
21521	60866
21541	26565
21522	138790
14460	26569
21521	60871
21522	26578
15410	316252
12590	324351
23132	101239
23520	101239
23132	26630
23520	26630
13113	306229
15260	26186
15030	317232
21560	26190
31110	26187
31600	26187
31911	26187
31912	293593
21524	26194
25010	26194
25161	26658
14460	60882
12110	317236
13142	326007
31600	316395
15161	60547
13091	60550
13091	26201
13851	60553
15240	60554
21524	26212
23062	26212
25010	26212
14460	60884
14460	325780
14440	319316
14410	60889
11651	26599
13333	26599
14720	26599
11651	26600
13333	26600
14720	26600
14720	294697
21503	26604
23333	26604
21503	26605
23333	26605
12450	321906
13790	26607
15402	287409
31611	26620
12330	93987
12301	60898
21240	26638
21503	26638
21563	26638
23065	186394
23790	26628
23790	26628
21240	89926
21240	60901
23065	322241
23065	60910
12440	26642
14660	26642
12440	60911
14660	60911
12390	242974
12210	26645
12590	103033
14551	60912
12390	198332
12200	60919
14600	60921
31910	257180
33020	257180
33042	257180
33790	257180
25161	249135
12110	334782
14600	26657
23020	321495
23013	325423
25161	26658
12390	207202
12210	26660
12390	168680
14160	60926
12390	26665
12440	334897
12390	77640
12440	60931
12390	301685
14660	324331
12390	77662
12390	77665
12390	103951
12390	77666
12390	268951
14420	99285
14410	60938
12590	278522
15240	195279
11910	163654
12390	291464
12390	292657
12390	292447
12390	120651
35030	326161
15030	168482
25030	292864
25030	60945
25030	60946
25030	60947
12590	274816
11633	26709
11635	26709
15501	26709
11633	60948
11635	60948
15501	60948
11635	201848
23770	177491
23613	26738
23392	26720
23613	26720
13042	26750
11635	26752
13230	26752
15502	26752
23392	26756
21550	60966
13470	241959
23071	245540
23470	245540
23071	88926
21211	89066
21531	89066
23063	89066
21532	26763
23003	26763
23003	60969
14551	60970
21240	60972
21540	60974
21526	89387
21540	89387
23334	89387
23013	26773
23392	26773
21513	92186
23770	92186
21210	218926
21504	225663
21501	26772
23332	250922
21200	221414
23392	26780
15500	260579
12130	260002
21532	26787
21532	60984
21535	60984
23003	60984
25702	26788
23630	26793
21251	238843
23850	227653
21513	259749
21251	60992
21580	92189
21730	245384
23071	260052
23063	26801
23392	26801
21580	88923
21552	60996
23770	60996
23522	60997
21560	26812
21560	26809
23522	247830
21541	269002
11331	61002
21503	307129
21503	26817
31341	26819
31341	26819
21310	61004
23522	61004
23680	61004
21200	217955
21573	217955
21251	26824
21541	334489
23013	301711
21541	298622
13332	331542
23332	88921
21560	61015
21560	88922
23063	88922
13331	287700
21400	227638
21251	26832
12590	196412
21535	26837
21550	61024
23013	26840
23013	285281
23042	26841
23392	26841
23430	26841
21251	299239
13230	270488
21560	26850
23500	248063
23063	297413
21521	248036
14420	26761
21342	26854
23063	26854
23392	26854
23430	26854
23700	26854
25010	25290
12590	272077
21511	322160
11622	26185
11960	26185
21570	312999
21511	324888
12390	103309
14310	215020
13047	63508
13042	257226
15504	321548
15400	43559
12010	163856
13102	27435
13142	27435
13360	250361
13510	250433
33500	27452
33680	27452
12411	61847
11300	61848
12410	137122
11530	260084
13160	260084
13047	249120
12390	61854
12411	61854
41140	27463
13047	61866
13000	27470
33610	27504
12411	260712
13091	27523
12600	220360
14410	158916
12120	62974
13014	29069
12140	321718
11101	27574
11110	27574
11652	27574
11720	27574
11742	27574
11770	27574
11101	27572
11110	27572
11652	27572
11720	27572
11742	27572
11770	27572
12590	27573
15153	27673
13210	61913
14152	61920
14420	201855
12390	313164
12390	325203
12390	212557
11210	245482
12390	145794
12030	61942
13683	307193
13131	257980
13020	321535
13333	252342
11642	27599
11911	309046
12590	27686
14551	137091
11310	249069
31911	27675
33420	27675
12390	27602
15260	61957
21522	27698
23123	27698
23630	27698
12390	27701
13062	61977
15200	61977
31332	61977
12590	27705
11503	235054
12390	260037
13522	61978
12130	326966
11520	275222
12710	198478
11631	61985
12390	324682
12390	234998
12390	235016
12590	27711
12200	291681
12390	78150
31332	27628
43110	27628
31332	27628
43110	27628
31911	95988
13030	213762
12390	183135
12390	27717
12390	27721
12590	27722
12390	236225
11521	309406
11652	27640
11742	27640
11940	27640
31920	27640
14430	215004
14710	215004
14440	225088
14551	309537
12590	27723
12390	27639
11624	325241
21600	27730
14513	62012
12450	294380
12390	27642
12390	258540
11560	260653
12390	258053
12590	326656
12390	98794
11652	142798
14710	142798
12390	217625
12390	292524
23091	27735
14460	291911
12390	27656
13091	328057
13091	27734
15403	284446
23014	239596
23091	256798
23091	90165
23014	175917
23014	264889
23014	250755
23091	92573
14513	198507
12390	78219
12390	148526
14410	27737
31911	239745
13333	228828
12590	27666
11635	193386
15250	319072
12390	324721
11652	62055
11940	62055
12590	27745
21600	27746
25701	27746
21522	27758
23123	27758
23630	27758
11101	27749
11522	27749
15130	27749
21522	92505
21522	252265
21522	27751
21522	90432
21522	267960
21522	89859
13391	27677
15402	287706
12590	324514
13031	324211
23030	62080
23030	89938
23030	87691
15600	42511
23031	245502
23030	62090
23030	305889
23030	213819
15260	62099
23030	27764
23030	175864
23031	62104
12590	326842
23030	90998
23030	239516
14550	62113
23030	251246
13003	227472
23030	239494
23031	239494
23030	90422
23030	62124
23391	62125
23031	263630
23030	284435
23031	284435
23030	90420
23031	174824
23031	98369
23031	252325
23030	228470
23031	228470
23030	322231
23030	27774
23031	27774
23030	27775
23031	27775
23391	27801
23392	27801
23013	62136
25154	62136
23013	319169
25154	319169
21571	42336
13013	317782
12590	184973
23013	27784
23680	27784
23013	62209
13013	27783
13081	253445
13013	255926
25702	62211
21250	27782
25702	27782
23392	89559
21531	296069
21532	27791
23392	87850
33014	216338
13014	27793
13030	27793
23030	62223
23014	27794
11112	287943
23030	62224
15702	62227
23030	249352
23014	27795
23030	27795
23660	27795
14440	62230
21251	27796
23392	27799
21521	298619
14551	211374
23770	89562
12590	27804
12590	324646
31346	287219
35060	287219
12590	44549
23013	27805
12590	27807
15060	317223
33500	27808
11931	27810
12130	27810
13021	27810
15260	27810
12411	27812
12590	326652
11302	27814
13010	27814
13020	27814
13300	27814
23020	284810
33680	225640
23020	285185
33300	62245
13092	27817
13430	256413
15701	256413
31200	292358
31200	27442
15401	27822
23311	253225
23630	92355
14410	174470
12590	287523
12590	289613
21220	27833
21500	27833
23066	27833
23430	27833
23630	27833
23860	27833
25701	27833
23003	321434
23003	313092
12390	27836
12590	27835
15402	27834
21130	27846
21130	214341
12110	321235
31010	163854
41180	163854
13370	27844
13370	62273
23066	319635
23066	27846
13230	163568
15260	27854
12590	287814
33142	27856
33142	284333
23142	270557
13142	288224
15410	62277
23680	27857
31346	27858
21342	285198
12590	200635
11624	27874
23020	27902
23392	27902
11624	186617
15010	213171
31332	27878
33020	27878
11571	296452
15604	303319
23020	62293
23020	27882
23102	27896
15402	62290
15402	316577
15605	150166
11624	27884
14210	138769
15402	62260
15240	287276
13820	275211
11624	102348
12590	315065
15505	198820
15401	62308
15721	62312
12390	258855
15240	62314
15020	27901
15402	27901
15020	295189
23392	62316
14570	142384
14410	62317
41180	197946
12390	174118
11960	27908
11100	62327
15250	287399
11622	301953
11960	301953
11573	243221
11570	287525
11010	27920
41180	27920
15020	196677
11010	319914
11010	27921
12010	27921
12630	294264
12010	294268
12010	294273
11010	62347
13010	289964
13000	62413
11000	27925
12590	294257
12710	294258
14410	309120
12010	290167
12010	27932
11920	62350
11010	27935
12010	27935
11010	27934
12010	27934
14420	309122
11300	294260
41180	62353
11000	257524
12040	300274
11633	315123
12010	318864
13102	27939
15403	258803
23102	27940
12590	27941
14700	63716
12590	27942
21513	87237
23670	87237
15403	326009
21513	324507
21513	27943
23670	27943
14210	287274
12411	285193
13770	29042
13770	29042
14520	27947
15410	27534
31331	27950
31940	27950
31331	27950
31940	27950
33045	27549
11000	285785
13131	285785
31800	103358
33610	103358
14210	62964
11800	210173
31331	206673
31332	206673
12330	216812
12330	307091
31332	27955
31921	284814
35040	27961
33013	270505
13000	226206
12420	62392
14323	62396
15504	44834
31332	183277
33045	183277
33300	71283
35600	71283
23030	223777
21210	321334
